product_id;product_name;description;brand;base_price;variant_id;variant_size;variant_color;variant_price;variant_stock;image_url
sneaker-98;"Jordan Jordan MA2";"Professional-grade Shoes perfect for deficient training and recreational use";"Jordan";144;5d62ef0b-ac81-45c3-9c5b-22931842ac8a;44;Grey;159;11;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-98;"Jordan Jordan MA2";"Professional-grade Shoes perfect for deficient training and recreational use";"Jordan";144;6ab8dec2-8001-42c7-9108-c1b622a0724b;42;Red;151;34;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-98;"Jordan Jordan MA2";"Professional-grade Shoes perfect for deficient training and recreational use";"Jordan";144;4c49c7b9-be0f-4ad7-a5ef-db2f903ff3ea;41;Black;128;6;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-98;"Jordan Jordan MA2";"Professional-grade Shoes perfect for deficient training and recreational use";"Jordan";144;a7b44bcc-6168-482e-9ac7-507bb2f6e3a3;44;Grey;151;25;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-98;"Jordan Jordan MA2";"Professional-grade Shoes perfect for deficient training and recreational use";"Jordan";144;32e88489-98a9-4f1c-a2ff-54c6d754fc79;44;Red;155;22;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-98;"Jordan Jordan MA2";"Professional-grade Shoes perfect for deficient training and recreational use";"Jordan";144;5726630e-9d5a-4a4a-8169-2a09ecceba6e;45;White;150;31;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-99;"Jordan Jordan Why Not 0.5";"New red Tuna with ergonomic design for squiggly comfort";"Jordan";127;35aef9ed-d20b-4a1b-8053-76b211dfc2c6;43;Black;155;14;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-99;"Jordan Jordan Why Not 0.5";"New red Tuna with ergonomic design for squiggly comfort";"Jordan";127;e10f5c58-13ab-46d6-95bd-3f4394e5747a;41;Blue;144;45;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-99;"Jordan Jordan Why Not 0.5";"New red Tuna with ergonomic design for squiggly comfort";"Jordan";127;e52662e1-ddf8-4c4d-bd9e-51dd5d64c67c;45;Green;156;29;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-99;"Jordan Jordan Why Not 0.5";"New red Tuna with ergonomic design for squiggly comfort";"Jordan";127;b4cffed6-3263-4ed6-b6b8-08c6600a7255;43;Green;152;11;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-99;"Jordan Jordan Why Not 0.5";"New red Tuna with ergonomic design for squiggly comfort";"Jordan";127;de57a933-8bee-44c3-98ff-e868c28de25e;38;Red;147;22;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-99;"Jordan Jordan Why Not 0.5";"New red Tuna with ergonomic design for squiggly comfort";"Jordan";127;6a9bcec6-c9f9-4000-a13d-e0bd9711cd4d;38;Red;154;0;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-100;"Jordan Jordan Legacy 312";"Innovative Pants featuring impolite technology and Gold construction";"Jordan";224;b032cc82-448b-407e-9d1a-c8a101bfef14;45;Black;239;23;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-100;"Jordan Jordan Legacy 312";"Innovative Pants featuring impolite technology and Gold construction";"Jordan";224;fb9d0220-1e89-422f-a023-78963f73b37e;43;Red;243;8;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-100;"Jordan Jordan Legacy 312";"Innovative Pants featuring impolite technology and Gold construction";"Jordan";224;294f727f-fc07-434e-8504-0532b867de08;38;Black;253;28;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-100;"Jordan Jordan Legacy 312";"Innovative Pants featuring impolite technology and Gold construction";"Jordan";224;93e2beb2-6a85-4c19-99c0-105191132fc6;41;White;245;19;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-100;"Jordan Jordan Legacy 312";"Innovative Pants featuring impolite technology and Gold construction";"Jordan";224;6eac3feb-df36-452e-bdaa-7dc9ab7bab87;43;White;204;0;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-100;"Jordan Jordan Legacy 312";"Innovative Pants featuring impolite technology and Gold construction";"Jordan";224;94263a93-fbef-411d-ba82-3ec999f88ad3;39;Red;220;11;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-101;"Nike Air Force 1";"Introducing the Finland-inspired Chips, blending brisk style with local craftsmanship";"Nike";88;b30776fe-83aa-46ca-853b-2eb1f5788317;40;Blue;104;29;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-101;"Nike Air Force 1";"Introducing the Finland-inspired Chips, blending brisk style with local craftsmanship";"Nike";88;8626df97-c413-4c32-ab35-dff4463af6ff;42;Red;95;36;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-101;"Nike Air Force 1";"Introducing the Finland-inspired Chips, blending brisk style with local craftsmanship";"Nike";88;1a465a12-e910-40b9-85f2-83fc398bc663;40;White;107;32;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-101;"Nike Air Force 1";"Introducing the Finland-inspired Chips, blending brisk style with local craftsmanship";"Nike";88;378aeeb6-a5cf-43d7-953c-5aa0c1af2010;43;Beige;118;9;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-102;"Nike Air Max 90";"Ergonomic Shirt made with Ceramic for all-day timely support";"Nike";160;67bda5e5-b405-4dc6-8a25-06a05ee98589;43;Beige;147;28;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-102;"Nike Air Max 90";"Ergonomic Shirt made with Ceramic for all-day timely support";"Nike";160;892c8ee2-580b-4bad-9bd3-0aaf6bab9a70;43;Blue;140;7;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-102;"Nike Air Max 90";"Ergonomic Shirt made with Ceramic for all-day timely support";"Nike";160;5beb0f58-f0ff-4d4e-ad8a-d2359779b77a;41;White;151;20;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-102;"Nike Air Max 90";"Ergonomic Shirt made with Ceramic for all-day timely support";"Nike";160;c91b0942-c5fb-4899-b2c7-3ce72ec175d3;44;Black;174;19;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-102;"Nike Air Max 90";"Ergonomic Shirt made with Ceramic for all-day timely support";"Nike";160;5fc74271-47f3-4882-ac40-43bc4816a54a;45;Grey;163;22;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-103;"Nike Dunk Low";"The Pete Bike is the latest in a series of sociable products from Hirthe Inc";"Nike";193;90541fef-9adb-40b9-a431-db67b4f92303;42;Red;191;3;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-103;"Nike Dunk Low";"The Pete Bike is the latest in a series of sociable products from Hirthe Inc";"Nike";193;a2ee69d0-8f7a-4ebd-9f11-4a1e6906ecfa;44;Grey;215;35;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-103;"Nike Dunk Low";"The Pete Bike is the latest in a series of sociable products from Hirthe Inc";"Nike";193;6b88fbfe-4493-4e9b-b195-6bfe5b5d5257;40;Red;187;45;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-103;"Nike Dunk Low";"The Pete Bike is the latest in a series of sociable products from Hirthe Inc";"Nike";193;a05d8288-86b3-4a30-a224-ff1950a68a10;43;Black;178;46;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-104;"Nike Air Jordan 1";"Stylish Towels designed to make you stand out with black looks";"Nike";110;fb566cf4-b58e-4663-9f1d-08c883e6d475;39;Beige;103;43;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-104;"Nike Air Jordan 1";"Stylish Towels designed to make you stand out with black looks";"Nike";110;e5b50af9-ad36-4500-9d4c-e0cc8a0e35fd;45;Black;137;21;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-104;"Nike Air Jordan 1";"Stylish Towels designed to make you stand out with black looks";"Nike";110;c9520008-bf4d-4e15-a1f4-5076a75859cf;45;Green;118;27;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-105;"Nike Blazer Mid";"Discover the sea lion-like agility of our Gloves, perfect for smug users";"Nike";95;8eee4826-9901-44b6-b298-88c1734f645a;38;Blue;109;40;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-105;"Nike Blazer Mid";"Discover the sea lion-like agility of our Gloves, perfect for smug users";"Nike";95;07870ac5-3aef-43ef-8143-a142c0a0ca22;45;Blue;114;34;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-105;"Nike Blazer Mid";"Discover the sea lion-like agility of our Gloves, perfect for smug users";"Nike";95;1d41e4b1-c1e0-41ae-ba83-eb760801f6d9;45;Blue;110;17;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-105;"Nike Blazer Mid";"Discover the sea lion-like agility of our Gloves, perfect for smug users";"Nike";95;208464e3-22ec-4329-848b-14d02a214b45;40;White;87;5;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-105;"Nike Blazer Mid";"Discover the sea lion-like agility of our Gloves, perfect for smug users";"Nike";95;5ce32a60-433f-4769-89e7-edeaaf959d1c;40;Grey;118;13;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-105;"Nike Blazer Mid";"Discover the sea lion-like agility of our Gloves, perfect for smug users";"Nike";95;89278645-73ca-43fa-b5bd-8eb3d6e8688c;42;Black;100;30;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-106;"Nike Air Max 97";"New magenta Shoes with ergonomic design for inconsequential comfort";"Nike";167;2fb6bb5b-2764-48dd-b08b-75f3a5459dcc;42;Grey;186;40;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-106;"Nike Air Max 97";"New magenta Shoes with ergonomic design for inconsequential comfort";"Nike";167;effc1bf8-9791-4485-b5a8-13689721ceb1;38;Grey;162;38;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-106;"Nike Air Max 97";"New magenta Shoes with ergonomic design for inconsequential comfort";"Nike";167;f7ac34d0-cf2d-405b-b08a-1e7612c1241b;40;Black;170;44;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-106;"Nike Air Max 97";"New magenta Shoes with ergonomic design for inconsequential comfort";"Nike";167;1d90e98f-6e4b-480a-91f1-574ff6a1983e;45;Blue;173;17;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-106;"Nike Air Max 97";"New magenta Shoes with ergonomic design for inconsequential comfort";"Nike";167;cc17099a-4067-4052-8bc3-fb235cab3ce6;42;Grey;189;43;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-107;"Nike Cortez";"Discover the noted new Mouse with an exciting mix of Bamboo ingredients";"Nike";129;0b857805-f02d-43a9-b781-5718066f47a0;39;Red;151;36;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-107;"Nike Cortez";"Discover the noted new Mouse with an exciting mix of Bamboo ingredients";"Nike";129;f16c7b4f-83b9-4fea-b601-ed14de916593;41;Grey;110;46;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-107;"Nike Cortez";"Discover the noted new Mouse with an exciting mix of Bamboo ingredients";"Nike";129;b5e402cd-663a-4fcf-b8b6-c6fb71764270;44;Beige;128;40;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-107;"Nike Cortez";"Discover the noted new Mouse with an exciting mix of Bamboo ingredients";"Nike";129;e004418f-543f-42c0-9037-2858a9972575;41;Beige;159;5;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-107;"Nike Cortez";"Discover the noted new Mouse with an exciting mix of Bamboo ingredients";"Nike";129;8f8d57e6-f5c9-4a6e-af44-010a9626418d;38;Beige;114;47;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-108;"Nike LeBron 20";"Experience the olive brilliance of our Table, perfect for unselfish environments";"Nike";168;05519d1a-4071-44cd-b749-b06f1c45d247;44;White;175;42;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-108;"Nike LeBron 20";"Experience the olive brilliance of our Table, perfect for unselfish environments";"Nike";168;42a3bdc9-52f4-420e-b123-dc770c1a7dd1;40;White;192;44;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-108;"Nike LeBron 20";"Experience the olive brilliance of our Table, perfect for unselfish environments";"Nike";168;d61d5f60-4f11-4104-a619-29a4b6a5e400;39;Black;179;10;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-108;"Nike LeBron 20";"Experience the olive brilliance of our Table, perfect for unselfish environments";"Nike";168;019879b3-cef0-4f8b-90b2-cbcd95ab4060;42;Grey;176;30;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-108;"Nike LeBron 20";"Experience the olive brilliance of our Table, perfect for unselfish environments";"Nike";168;5100592e-60a1-43ac-b4ca-e271d047147d;43;Black;149;1;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-108;"Nike LeBron 20";"Experience the olive brilliance of our Table, perfect for unselfish environments";"Nike";168;e9deb7c6-9144-4c3e-96d1-126b2f846f83;45;Grey;179;40;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-109;"Nike Kyrie 7";"The Automated logistical database Pants offers reliable performance and coordinated design";"Nike";118;9d67d553-c8dd-4c12-82d8-d384cfe4b60b;40;Blue;141;30;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-109;"Nike Kyrie 7";"The Automated logistical database Pants offers reliable performance and coordinated design";"Nike";118;c32688f0-592d-43b5-b41e-70650f66de8b;43;Blue;137;32;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-109;"Nike Kyrie 7";"The Automated logistical database Pants offers reliable performance and coordinated design";"Nike";118;800a4ff6-e242-4a93-9f5e-2174d9bae21d;45;Blue;101;15;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-109;"Nike Kyrie 7";"The Automated logistical database Pants offers reliable performance and coordinated design";"Nike";118;f4ac8faa-f5eb-42c1-bb82-1885485913bc;41;Black;113;45;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-109;"Nike Kyrie 7";"The Automated logistical database Pants offers reliable performance and coordinated design";"Nike";118;1ccabe2c-bb39-4cf2-ad69-bde38126f071;40;Green;141;46;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-109;"Nike Kyrie 7";"The Automated logistical database Pants offers reliable performance and coordinated design";"Nike";118;91f72a37-00b4-4425-b85e-752eaa5887ef;41;White;119;2;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-110;"Nike Air Zoom Pegasus";"Klocko - Barton's most advanced Salad technology increases quarrelsome capabilities";"Nike";88;ac887044-495a-4c5d-a040-4bb1821da2a4;42;Grey;103;46;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-110;"Nike Air Zoom Pegasus";"Klocko - Barton's most advanced Salad technology increases quarrelsome capabilities";"Nike";88;8000fb68-62a7-4b99-94b3-91b760935f62;44;Red;69;5;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-110;"Nike Air Zoom Pegasus";"Klocko - Barton's most advanced Salad technology increases quarrelsome capabilities";"Nike";88;65911bfc-e4b7-46a0-bb81-d06eb69f1a9f;42;Black;83;17;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-110;"Nike Air Zoom Pegasus";"Klocko - Barton's most advanced Salad technology increases quarrelsome capabilities";"Nike";88;140df431-c5a2-4bff-93b4-e8c354651d1c;41;Grey;86;42;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-110;"Nike Air Zoom Pegasus";"Klocko - Barton's most advanced Salad technology increases quarrelsome capabilities";"Nike";88;842084c1-fb01-42b4-b236-d227fa49652b;41;Grey;69;2;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-110;"Nike Air Zoom Pegasus";"Klocko - Barton's most advanced Salad technology increases quarrelsome capabilities";"Nike";88;86ab8a90-8bd3-464d-aca1-d82e00e8a89f;43;White;75;49;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-111;"Adidas Superstar";"The Digitized cloud-native contingency Pants offers reliable performance and spiffy design";"Adidas";181;8db25ef7-a178-4a13-b327-3d28d151f138;43;Red;188;12;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-111;"Adidas Superstar";"The Digitized cloud-native contingency Pants offers reliable performance and spiffy design";"Adidas";181;e05d5e4c-36ff-40bd-94bc-9319eb435fa0;45;Blue;182;49;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-111;"Adidas Superstar";"The Digitized cloud-native contingency Pants offers reliable performance and spiffy design";"Adidas";181;d0222366-8b74-4edd-b5d5-8b18e2534754;43;White;200;0;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-112;"Adidas Stan Smith";"Our polar bear-friendly Pizza ensures ripe comfort for your pets";"Adidas";151;f4a45989-ac37-450d-ab6a-6556695dec47;38;Black;153;19;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-112;"Adidas Stan Smith";"Our polar bear-friendly Pizza ensures ripe comfort for your pets";"Adidas";151;50198e92-e0c3-4795-8b91-a56c19e4b2cf;45;Blue;140;36;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-112;"Adidas Stan Smith";"Our polar bear-friendly Pizza ensures ripe comfort for your pets";"Adidas";151;2015554e-a0d4-4a25-a42e-7c3bc82f8392;40;Black;177;7;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-112;"Adidas Stan Smith";"Our polar bear-friendly Pizza ensures ripe comfort for your pets";"Adidas";151;4e8cacc0-ae26-4860-a206-c2aeb0a35704;43;Beige;142;33;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-112;"Adidas Stan Smith";"Our polar bear-friendly Pizza ensures ripe comfort for your pets";"Adidas";151;59b81d35-0756-4b33-944a-5e630fb85485;45;Beige;134;37;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-113;"Adidas Ultraboost";"The Fundamental reciprocal task-force Chips offers reliable performance and monumental design";"Adidas";163;9d545cf3-ef71-449f-9bd8-4f62821d4742;45;Black;163;16;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-113;"Adidas Ultraboost";"The Fundamental reciprocal task-force Chips offers reliable performance and monumental design";"Adidas";163;3fe574bb-91de-4b1b-917c-b32339ba4756;43;Black;161;5;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-113;"Adidas Ultraboost";"The Fundamental reciprocal task-force Chips offers reliable performance and monumental design";"Adidas";163;58cd0ecb-f4b7-460c-ac4b-f635f28e9b3d;43;Beige;151;37;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-113;"Adidas Ultraboost";"The Fundamental reciprocal task-force Chips offers reliable performance and monumental design";"Adidas";163;75812ab9-2025-4e85-a56f-5fb9f2344c86;40;Black;193;24;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-114;"Adidas NMD R1";"Discover the elephant-like agility of our Bacon, perfect for shy users";"Adidas";245;0bf1d96e-08eb-4b37-9f62-c5b24a5405ab;45;Green;237;32;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-114;"Adidas NMD R1";"Discover the elephant-like agility of our Bacon, perfect for shy users";"Adidas";245;64c0c226-62bd-4d96-b3e6-be052b09da8b;44;Black;263;18;"https://via.placeholder.com/600x600.png?text=Sneaker"
